"review_id","star_rating","review_text","afinn_score","Sentiment"
115163,1,"This item's description is very misleading. These flowers are PLASTIC. They certainly have no business being filed in the Fresh Cut Flowers category.",-4,"Negative"
53341,2,"This is one of those cereals where the ""fruit"" is a mix of 99% grain and chemicals, and 1% extracted fruit juice. If you want a really natural cereal, or one where the fruits don't taste disgusting, look elsewhere.",-1,"Negative"
43909,1,"Don't know how to complain about this. But EVERY teabag was slit, thus defective and the tea poured out before use. Don't have an explanation!",-2,"Negative"
421714,1,"They are indeed delicious!! - but Don't Waste Your Money Here unless they lower the price considerably. Rating is for price, not quality.",-1,"Negative"
203784,1,"Order was for six cans, due to the fact that this brand was no longer carried by our local supermarkets. While the goods were received on a timely basis, poor packaging resulted in all six cans being severely dented when received. Four of the six were discarded due to food safety concerns.<br /><br />Overall, ir is unlikely that I will ever purchase canned goods, or any product requiring prtective packaging from this site again.",-3,"Negative"
112799,5,"I bought the Fi-shock kit to keep a raccoon out of my small backyard pond. The raccoon was destroying my water plants, and I later learned that they love water hyacinth (it's like candy to them).<br /><br />After I set up the fence, I didn't have a single attack for a whole summer.<br /><br />This year, I am setting up a garden in the back, and know from experience that raccoons will attack the corn I'm planning to grow. I think I'm going to order a new kit and use that rather than attempt to build an ugly fence or cages for my raised beds. During the day, I can turn off the system and the wires will still keep out my small dog and child.",-5,"Negative"
117421,5,"I don't usually eat popcorn.  It's either too boring, too buttery, or too salty.  I avoid popcorn.  Life is too short for bland snacks.<br /><br />Corbra Corn Mumbai Masala popcorn is a very special exception.  It is so bold and flavorful it's almost more than I can handle.  Almost.",-2,"Negative"
413507,5,"it's worked well in the past so we bought more.  make sure you buy the right type of trap -- either for clothes or food. note that it captures only males and not females",-1,"Negative"
10719,1,"Received a Keurig brewer for Christmas and also received a pack of this hot ""chocolate"" with it.  We made some after sledding one day for myself, my husband and 2 kids (6 and 10) all thought it was terrible.  We almost returned the Keurig brewer because of it.  I have found that I am enjoying black coffee with my Keurig, but we will never buy any type of hot chocolate k cups again.",-1,"Negative"
239211,1,"They used to have a drop down choice of ""Double 4 pound bags.""  I don't know about you, but double bag 4 pounds sounds like 8 pounds to me.  I ordered 2 ""double 4 pounds bags"" expecting to receive 16 pounds of salt.  I received two 4 pound (8# total) packages.  Their excuse was: We said it was 4 pounds. Personally, I think they have made this confusing on purpose to gain more business.  I still don't know what they mean by ""double bag."" If it was made confusing on purpose to get more business then, this is very unethical behavior and something I would not expect from one of Amazon's merchants.",-4,"Negative"
465145,5,"love it.. it has no chemicals added.. baby is not colicky at all.. i remember w my older son who was on enfamil , it was the worst experience for us.. gassy colicky.. couldnt go #2..",-1,"Negative"
62969,2,"Unfortunately the jellies were hard and old. The idea was to set them on a few tables in the garden for a brunch the day after the wedding for our out of town gust. It was terribly disappointing.",-6,"Negative"
53249,1,"My first review didn't show up, so am trying again. These look and feel like plastic and my pit bull that will eat anything will not eat theses. Thirty bucks lost as I had to order regular pig ears",-1,"Negative"
503542,5,"We first tired this mustard in Las Vegas.  It was served with fries and chicken and mixed with an equal part of mayo.  My son loves it and so do I",-2,"Negative"
246124,1,"The can is filled with sharp, tiny bones.  They cannot be removed (too many).  I got a small bone stuck in my throat and had to go to the doctor.  I am throwing out the rest and strongly advise not to buy.",-2,"Negative"
151385,5,"Its a switchblade spork what else needs to be said. No one in there right mind would mess with a person who whipped one of these out.",-3,"Negative"
121007,5,"with an old timey licorice flavor. just a few satisfies that sweet craving without doing too much damage to your calorie counting!",-1,"Negative"
566670,4,"I ordered this product on a Wednesday. and of course with shipping and processing and what not, I did not get it until Monday. When the package arrived the box was abused. The box of smoothie mix itself is wrapped. This product is not ment to siit in a post office or anywhere really. If you order, get rush delivery. But even though the box was abused the product on the inside was still good.",-3,"Negative"
135794,5,"I seen this item on QVC the items was a full sized bar full with nuts & fruits soft chewy. I like to research items before purchasing them and found the minis on Amazon and decided to purchased the minis to try. They are ABSOLUTELY delicious soft, chewy and full of fruits and nuts great snack to grab when you're running out the door. Will definitely purchase this item again - I prefer the minis over a full size just the right portion.",-1,"Negative"
